name,teudat_zehut,specialty,year,gender,clinic_address,phone,license_number,license_date,specialty_registration_date,clalit,maccabi,meuhedet,leumit,source_url,source_name,scrape_date
"ד""ר אמיר וינטראוב",,מיילדות וגינקולוגיה,,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-weintraub-amir,MedReviews,2026-03-29T18:54:11.598614
"ד""ר שרון גוטמן רובינס",,רפואת עיניים,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-guttman-sharon,MedReviews,2026-03-29T18:54:11.598625
"ד""ר טלי שקולניק",,רפואת עור ואסתטיקה,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-shkolnik-tali,MedReviews,2026-03-29T18:54:11.598636
"ד""ר אנטון וורשבסקי",,אף אוזן גרון,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-warshavsky-anton,MedReviews,2026-03-29T18:54:11.598644
"ד""ר איהאב סיאם",,רפואת עור ואסתטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-siam-ihab,MedReviews,2026-03-29T18:54:11.598654
"ד""ר אפי גבריאלוב",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gavrielov-efi,MedReviews,2026-03-29T18:54:11.598662
"ד""ר ברק בר זכאי",,כירורגיה כללית,,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/dr-bar-zakai-barak,MedReviews,2026-03-29T18:54:11.598691
"ד""ר פאדי חורי",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-khoury-fadi,MedReviews,2026-03-29T18:54:11.598700
"ד""ר אלכסנדרה גרינברג",,"רפואת שיניים, שיקום הפה ואסתטיקה דנטלית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-grinberg-alex,MedReviews,2026-03-29T18:54:11.598708
"ד""ר שולמית לוריא",,רפואה פונקציונאלית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-louria-shulamit,MedReviews,2026-03-29T18:54:11.598717
"ד""ר טל שפירא רוטנברג",,סרטן השד,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shapira-rotenberg-tal,MedReviews,2026-03-29T18:54:11.598727
"ד""ר גלעד חמדני",,נפרולוגיה ילדים,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-hamdani-gilad,MedReviews,2026-03-29T18:54:11.598740
"ד""ר יואל ניסנבאום וד״ר דניס דרמן",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nisenbaum-yoel,MedReviews,2026-03-29T18:54:11.598750
"ד""ר יוני ישעיהו",,אנדוקרינולוגיה ילדים,,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-yeshayahu-yonni,MedReviews,2026-03-29T18:54:11.598788
"ד""ר שי פוקס",,אנדוקרינולוגיה ילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fuchs-shai,MedReviews,2026-03-29T18:54:11.598798
"ד""ר דן אליאן",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elian-dan,MedReviews,2026-03-29T18:54:11.598808
"ד""ר אתגר שילה",,רפואת אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shilo-etgar,MedReviews,2026-03-29T18:54:11.598816
"מרפאת ד""ר אמיל ליטבק",,"רפואת שיניים, שיקום הפה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-litvak-emil,MedReviews,2026-03-29T18:54:11.598825
פרופ' רועי מנו,,"כירורגיה אורולוגית, אורולוגיה אונקולוגית",,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-mano-roy,MedReviews,2026-03-29T18:54:11.598843
"ד""ר לילך כהן",,"גינקולוגיה, אולטרסאונד מיילדות וגניקולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-lilach,MedReviews,2026-03-29T18:54:11.598853
"ד""ר שחר בלחש",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-blachash-shahar,MedReviews,2026-03-29T18:54:11.598869
"ד""ר עלא חורי",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-khuri-ala,MedReviews,2026-03-29T18:54:11.598878
"ד""ר רונית מושונוב",,אסתטיקת פנים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-moshonov-ronit,MedReviews,2026-03-29T18:54:11.598893
"ד""ר נבו מרגלית",,נוירוכירורגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-margalit-nevo,MedReviews,2026-03-29T18:54:11.598903
"ד""ר אחיה אמיר",,גסטרואנטרולוגיה ילדים,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-amir-achiya,MedReviews,2026-03-29T18:54:11.598918
"ד""ר יוסף בלום",,רפואת אף אוזן גרון וראש צוואר,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-bloom-joseph,MedReviews,2026-03-29T18:54:11.598937
"ד""ר חנוך שרייבר",,אולטרה סאונד במיילדות וגינקולוגיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-schreiber-hanoch,MedReviews,2026-03-29T18:54:11.598947
"ד""ר עאמר בראנסי",,"כירורגיה פלסטית, אסתטית ומשחזרת",,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-baransi-amer,MedReviews,2026-03-29T18:54:11.598957
"ד""ר עמית ליבוביץ",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-leibovich-amit,MedReviews,2026-03-29T18:54:11.598965
"ד""ר יורם רוזן",,השתלות שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rosen-yoram,MedReviews,2026-03-29T18:54:11.598973
"ד""ר לאמרה ארנס",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-arens-lamara,MedReviews,2026-03-29T18:54:11.598982
"ד""ר לינה שלל",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shalel-lina,MedReviews,2026-03-29T18:54:11.598988
"ד""ר סוזאן וזוז",,טיפול בכאב והרדמה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-wazwaz-susan,MedReviews,2026-03-29T18:54:11.598993
"ד""ר עמיחי נבו",,"אורולוגיה,אנדואורולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nevo-amihay,MedReviews,2026-03-29T18:54:11.599001
"ד""ר אסי מילויצקי",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-milwidsky-assi,MedReviews,2026-03-29T18:54:11.599006
"ד""ר קרלוס אידסס",,רפואת עור ומין,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-ideses-carlos,MedReviews,2026-03-29T18:54:11.599021
"ד""ר היבא זערורה",,רפואת עור ילדים ורפואת עור מבוגרים,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-zaaroura-hiba,MedReviews,2026-03-29T18:54:11.599038
"ד""ר אופיר שיר-עז",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shir-az-ofir,MedReviews,2026-03-29T18:54:11.599046
"ד""ר עמית שגיא",,אורתופדיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-sagi-amit,MedReviews,2026-03-29T18:54:11.599059
"ד""ר רן בראונר",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-brauner-ran,MedReviews,2026-03-29T18:54:11.599067
"ד""ר טל נאמן לוי",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-neeman-levy-tal,MedReviews,2026-03-29T18:54:11.599079
פרופ' דוד חזן,,"כירורגיה כללית, לפרוסקופית ורובוטית",,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/prof-hazzan-david,MedReviews,2026-03-29T18:54:11.599105
"ד""ר אוריאל גיבנבר",,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-giwnewer-uriel,MedReviews,2026-03-29T18:54:11.599119
"ד""ר מוחמד יונס",,כירורגיה של היד ומיקרוכירורגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-younis-mohammad,MedReviews,2026-03-29T18:54:11.599128
"ד""ר גל ולנשטין",,רפואת שיניים לילדים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-wallenstein-gal,MedReviews,2026-03-29T18:54:11.599137
"ד""ר איתי שקולניק",,"רפואת שיניים, רפואת הפה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schkolnik-itay,MedReviews,2026-03-29T18:54:11.599158
פרופ' רוני לוי,,"גינקולוגיה, מיילדות ואולטרסאונד",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levy-roni,MedReviews,2026-03-29T18:54:11.599169
"ד""ר אלון רם",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ram-alon,MedReviews,2026-03-29T18:54:11.599181
"ד""ר סנונית שוורץ",,יישור שיניים ורפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schwartz-snunit,MedReviews,2026-03-29T18:54:11.599194
"ד""ר דב שוורץ",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-schwartz-dov,MedReviews,2026-03-29T18:54:11.599205
"ד""ר יפעת יוסף-לישצ'ינסקי",,כירורגיה קולורקטלית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yosef-lishtzinsky-yifat,MedReviews,2026-03-29T18:54:11.599218
פרופ' דן עטר,,אורתופדיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/prof-atar-dan,MedReviews,2026-03-29T18:54:11.599248
"ד""ר ערן פרידמן",,אף אוזן גרון,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-fridman-eran,MedReviews,2026-03-29T18:54:11.599260
פרופ' אירית ברקת,,ניתוחי קטרקט,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-barequet-irit,MedReviews,2026-03-29T18:54:11.599277
"ד""ר ליסה לונדון",,יישור שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-london-liza,MedReviews,2026-03-29T18:54:11.599285
"ד""ר מריוס קובל",,אורתודנטיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-coval-marius,MedReviews,2026-03-29T18:54:11.599297
"ד""ר מונל רורליך",,רפואה תעסוקתית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rorlich-monel,MedReviews,2026-03-29T18:54:11.599314
פרופ' ג׳ק בניאל,,אורולוגיה אונקולוגית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-baniel-jack,MedReviews,2026-03-29T18:54:11.599324
"ד""ר ירון ארליך",,אורולוגיה,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-ehrlich-yaron,MedReviews,2026-03-29T18:54:11.599339
פרופ' שי גולן,,אורולוגיה אונקולוגית,,,,,,,,1,0,0,1,https://www.medreviews.co.il/provider/prof-golan-shay,MedReviews,2026-03-29T18:54:11.599358
רוזי פלג,,טיפולי שיניים משמרים והגיינת הפה והשיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/peleg-rose,MedReviews,2026-03-29T18:54:11.599365
פרופ' אילה פולק,,רפואת עיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-pollack-ayala,MedReviews,2026-03-29T18:54:11.599372
"מרפאת ד""ר עוואד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-awwad-zeyad,MedReviews,2026-03-29T18:54:11.599382
פרופ' ניב פנקוביץ',,כירורגיה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-pencovich-niv,MedReviews,2026-03-29T18:54:11.599389
"ד""ר יהונתן לוין",,רפואת שיניים שיקום הפה ואסתטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levin-jonathan,MedReviews,2026-03-29T18:54:11.599397
"ד""ר דוד טורקיה",,שיקום הפה ואסתטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-torkia-david,MedReviews,2026-03-29T18:54:11.599405
"ד""ר לורן אבישר אביטן",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-avitan-loren,MedReviews,2026-03-29T18:54:11.599411
"ד""ר ברנרדו מלמוד",,גסטרואנטרולוגיה,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-melamud-bernardo,MedReviews,2026-03-29T18:54:11.599418
"ד""ר סיון סקוירסקי",,גינקולוגיה ופריון האישה,,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-skvirsky-sivan,MedReviews,2026-03-29T18:54:11.599427
"ד""ר פינחס אהרוני",,גינקולוגיה ומחלות עריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-aharoni-pinchas,MedReviews,2026-03-29T18:54:11.599431
"ד""ר אבו חוסין היבה",,"שתלים דנטלים, הרמות סינוס, ניתוחי חניכיים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abourass-moussa,MedReviews,2026-03-29T18:54:11.599437
"ד""ר אולחוב ז'אנה",,רפואת משפחה,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-zhanna-olchov,MedReviews,2026-03-29T18:54:11.599446
"ד""ר אמין ביאדסה",,אף אוזן גרון,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-biadsee-ameen,MedReviews,2026-03-29T18:54:11.599469
"ד""ר פטריק ג'ובראן",,טיפולי שורש,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-jubran-patrick,MedReviews,2026-03-29T18:54:11.599477
"ד""ר גל וינריב",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-weinrib-gal,MedReviews,2026-03-29T18:54:11.599509
פרופ' יעל פארן,,רפואה פנימית ומחלות זיהומיות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-paran-yael,MedReviews,2026-03-29T18:54:11.599519
פרופ' מרדכי גוטמן,,כירורגית שד,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/prof-gutman-mordechai,MedReviews,2026-03-29T18:54:11.599542
"ד""ר אראם כיואן - מרכז בדיקות לסחרחורת ושיווי משקל Balance labs",,אודיולוגיה וסטיבולרית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-keywan-aram,MedReviews,2026-03-29T18:54:11.599550
"ד""ר אורנה לנדאו דה שליט",,רפואת כאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-landau-orna,MedReviews,2026-03-29T18:54:11.599558
"ד""ר מוריס בטומסקי",,כירורגיה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-batumsky-moris,MedReviews,2026-03-29T18:54:11.599566
"ד""ר לאוניד ברוורמן",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-braverman-leonid,MedReviews,2026-03-29T18:54:11.599575
"ד""ר סרגי נווה",,רדיולוגיה אבחנתית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-naveh-sergey,MedReviews,2026-03-29T18:54:11.599584
"ד""ר ויסאם גבן",,"גריאטריה,פסיכוגריאטריה",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-ghaben-wisam,MedReviews,2026-03-29T18:54:11.599611
"ד""ר גידי פייט",,גינקולוגיה ומיילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fait-giddy,MedReviews,2026-03-29T18:54:11.599618
"ד""ר עבד אל רחמן אבו גנים",,כירורגיה כללית,,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-abu-ganim-abdelrahman,MedReviews,2026-03-29T18:54:11.599627
"ד""ר נעמה מרקוס",,אורוגינקולוגיה,,,,,,,,1,1,0,1,https://www.medreviews.co.il/provider/dr-marcus-naama,MedReviews,2026-03-29T18:54:11.599641
"ד""ר הלל שטיינר",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-steiner-hillel,MedReviews,2026-03-29T18:54:11.599651
"ד""ר רון בן יצחק - בשיבה בריאה",,גריאטריה ופסיכוגריאטריה,,,,,,,,1,1,0,1,https://www.medreviews.co.il/provider/dr-ben-itzhak-ron,MedReviews,2026-03-29T18:54:11.599667
"ד""ר יהונתן קפלן",,"רפואת עור, ניתוחי מוז (Mohs) וכירורגיה דרמטולוגית",,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-kaplan-yehonatan,MedReviews,2026-03-29T18:54:11.599676
"ד""ר ריבה פיינמן",,המטולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fineman-riva,MedReviews,2026-03-29T18:54:11.599684
"ד""ר דיימיאן אורבן",,"אונקולגיה, סרטן ריאה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-urban-damien,MedReviews,2026-03-29T18:54:11.599691
"ד""ר רמזי קורד",,גריאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kurd-ramzi,MedReviews,2026-03-29T18:54:11.599699
"ד""ר עידית בלוך",,אסתטיקת פנים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bloch-idit,MedReviews,2026-03-29T18:54:13.335654
"ד""ר ערן גליקסון",,אף אוזן גרון ופלסטיקה של הפנים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-glikson-eran,MedReviews,2026-03-29T18:54:13.335705
"ד""ר אמיר בן טוב",,גסטרואנטרולוגיה ילדים,,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/dr-ben-tov-amir,MedReviews,2026-03-29T18:54:13.335738
"ד""ר אבירם זיילר",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-zailer-aviram,MedReviews,2026-03-29T18:54:13.335749
פרופ' איתי לוטן,,נוירולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-lotan-itay,MedReviews,2026-03-29T18:54:13.335758
פרופ' סרגיי ספקטור,,"נוירוכירורגיה - ניתוחי ראש, מוח ובסיס גולגולת",,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/prof-spektor-sergey,MedReviews,2026-03-29T18:54:13.335800
"ד""ר רונן בן יוסף",,פסיכוגריאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ben-yosef-ronen,MedReviews,2026-03-29T18:54:13.335818
"ד""ר אסנת וונדי",,רפואת כאב,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-wende-osnat,MedReviews,2026-03-29T18:54:13.335833
דר' משה דודאי - פרופ' משנה לכירורגיה,,"כל ניתוחי בקע בלפרוסקופיה, בקע מפשעתי חוזר, דופן בטן ובקע ספורטאים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-dudai-moshe,MedReviews,2026-03-29T18:54:13.335848
"ד""ר אייל כהן",,רפואת עיניים,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-cohen-eyal,MedReviews,2026-03-29T18:54:13.335865
"ד""ר כפיר טל",,קטרקט,,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-tal-kfir,MedReviews,2026-03-29T18:54:13.335889
"ד""ר אילן פלדמן",,"מומחה בניתוחי עפעפיים, דרכי דמעות וארובה",,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/dr-feldman-ilan,MedReviews,2026-03-29T18:54:13.335909
פרופסור אבי סבג,,קרדיולוגיה ואלקטרופיזיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sabbag-avi,MedReviews,2026-03-29T18:54:13.335918
"ד""ר ראני סוטי",,"רפואת שיניים, אסתטיקת פנים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-souti-rani,MedReviews,2026-03-29T18:54:13.335926
"ד""ר וליד קסיס",,כירורגיה לפרוסקופית מתקדמת ובריאטרית (ניתוחי השמנת יתר ),,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-kassis-walid,MedReviews,2026-03-29T18:54:13.335938
"ד""ר נטליה וולקוב",,"רפואת נשים ,יילוד וגינקולוגיה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-volkov-natalie,MedReviews,2026-03-29T18:54:13.335946
"ד""ר אלי ספיר",,אונקולוגיה קרינתית (רדיותרפיה),,,,,,,,0,0,1,1,https://www.medreviews.co.il/provider/dr-sapir-eli,MedReviews,2026-03-29T18:54:13.335959
"ד""ר בן שדה",,קרדיולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sadeh-ben,MedReviews,2026-03-29T18:54:13.335967
